packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,false,BENIGN,0,1,0,0,7298,13,99.8,68684.830
1,true,FTP-Patator,1,0,0,0,236,1,99.6,4439.660
2,false,BENIGN,0,1,0,0,17516,37,99.8,169401.765
3,false,BENIGN,0,1,0,0,2258,7,99.7,38538.026
4,false,BENIGN,0,1,0,0,1634,2,99.9,8781.679
5,false,BENIGN,0,1,0,0,1628,3,99.8,17542.096
6,true,FTP-Patator,1,0,0,0,170,1,99.4,4295.956
7,false,BENIGN,0,1,0,0,2030,4,99.8,18935.469
8,true,FTP-Patator,1,0,0,0,182,2,98.9,7412.943
9,false,BENIGN,0,1,0,0,1568,3,99.8,15504.226
10,false,BENIGN,0,1,0,0,2018,5,99.8,25664.844
11,false,BENIGN,0,1,0,0,34604,119,99.7,71960.713
12,true,FTP-Patator,1,0,0,0,212,1,99.5,3811.528
13,false,BENIGN,0,1,0,0,17456,43,99.8,204269.815
14,true,FTP-Patator,1,0,0,0,218,1,99.5,4268.071
15,false,BENIGN,0,1,0,0,2426,5,99.8,25748.224
16,true,FTP-Patator,1,0,0,0,182,1,99.5,3963.606
17,false,BENIGN,0,1,0,0,4064,12,99.7,55687.193
18,false,BENIGN,0,1,0,0,2018,3,99.9,10829.140
19,false,BENIGN,0,1,0,0,4394,5,99.9,22191.200
20,true,FTP-Patator,1,0,0,0,188,1,99.5,4471.725
21,false,BENIGN,0,1,0,0,1472,3,99.8,21115.541
22,true,FTP-Patator,1,0,0,0,182,1,99.5,4112.989
23,false,BENIGN,0,1,0,0,2018,2,99.9,8621.835
24,false,BENIGN,0,1,0,0,2222,2,99.9,9378.454
25,false,BENIGN,0,1,0,0,8006,8,99.9,41267.590
26,false,BENIGN,0,1,0,0,2006,4,99.8,21569.952
27,true,FTP-Patator,1,0,0,0,236,2,99.2,99300.106
28,true,FTP-Patator,1,0,0,0,188,2,98.9,8494.062
29,false,BENIGN,0,1,0,0,4148,4,99.9,20524.269
30,true,FTP-Patator,1,0,0,0,206,2,99.0,9418.180
31,false,BENIGN,0,1,0,0,1742,6,99.7,40710.531
32,true,FTP-Patator,1,0,0,0,224,1,99.6,5027.552
33,true,FTP-Patator,1,0,0,0,230,2,99.1,76836.567
34,true,FTP-Patator,1,0,0,0,230,2,99.1,11045.836
35,false,BENIGN,0,1,0,0,4772,8,99.8,43971.727
36,true,FTP-Patator,1,0,0,0,182,1,99.5,7780.274
37,false,BENIGN,0,1,0,0,8138,15,99.8,71806.864
38,true,FTP-Patator,1,0,0,0,182,2,98.9,8994.328
39,true,FTP-Patator,1,0,0,0,236,1,99.6,4676.955
40,true,FTP-Patator,1,0,0,0,182,2,98.9,8547.391
41,false,BENIGN,0,1,0,0,2750,3,99.9,16688.835
42,false,BENIGN,0,1,0,0,2480,5,99.8,46852.383
43,true,FTP-Patator,1,0,0,0,200,1,99.5,5176.511
