packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,false,BENIGN,0,1,0,0,2030,2,99.9,7772.504
1,false,BENIGN,0,1,0,0,2018,2,99.9,7946.435
2,true,XSS,1,0,0,0,3326,8,99.8,38656.909
3,false,BENIGN,0,1,0,0,2258,9,99.6,47255.908
4,false,BENIGN,0,1,0,0,2018,3,99.9,10555.895
5,true,Brute-Force,1,0,0,0,3404,6,99.8,26526.699
6,false,BENIGN,0,1,0,0,1802,2,99.9,9500.224
7,true,Brute-Force,1,0,0,0,3404,6,99.8,32055.553
8,true,XSS,1,0,0,0,3326,9,99.7,51045.030
9,false,BENIGN,0,1,0,0,3884,9,99.8,37346.427
10,false,BENIGN,0,1,0,0,4514,6,99.9,26870.136
11,true,Brute-Force,1,0,0,0,3404,6,99.8,31624.670
12,true,XSS,1,0,0,0,3326,9,99.7,43891.648
13,true,XSS,1,0,0,0,3326,10,99.7,47865.283
14,false,BENIGN,0,1,0,0,2588,5,99.8,18085.271
15,false,BENIGN,0,1,0,0,2030,4,99.8,15942.967
16,false,BENIGN,0,1,0,0,4028,5,99.9,21803.973
17,false,BENIGN,0,1,0,0,1274,5,99.6,25950.129
18,false,BENIGN,0,1,0,0,1964,5,99.7,23189.076
19,true,FTP-Patator,1,0,0,0,230,1,99.6,4864.965
20,true,FTP-Patator,1,0,0,0,236,1,99.6,4280.475
21,false,BENIGN,0,1,0,0,2582,7,99.7,36807.464
22,true,FTP-Patator,1,0,0,0,182,1,99.5,4088.085
23,true,FTP-Patator,1,0,0,0,248,1,99.6,5167.048
24,false,BENIGN,0,1,0,0,2018,3,99.9,14548.248
25,false,BENIGN,0,1,0,0,3278,4,99.9,22748.014
26,true,XSS,1,0,0,0,3326,8,99.8,38286.912
27,true,Brute-Force,1,0,0,0,3404,8,99.8,62420.672
28,false,BENIGN,0,1,0,0,1070,3,99.7,11394.172
29,false,BENIGN,0,1,0,0,2528,5,99.8,22006.546
30,false,BENIGN,0,1,0,0,2636,6,99.8,27407.831
31,false,BENIGN,0,1,0,0,2030,2,99.9,6169.316
32,true,XSS,1,0,0,0,3326,9,99.7,41926.295
33,true,XSS,1,0,0,0,3326,9,99.7,37389.938
34,false,BENIGN,0,1,0,0,1634,2,99.9,7694.277
35,false,BENIGN,0,1,0,0,4550,14,99.7,654707.815
36,false,BENIGN,0,1,0,0,4028,4,99.9,21802.597
37,false,BENIGN,0,1,0,0,1922,4,99.8,14942.758
38,true,Brute-Force,1,0,0,0,3404,5,99.9,23376.651
39,true,FTP-Patator,1,0,0,0,200,1,99.5,4917.925
40,false,BENIGN,0,1,0,0,2030,2,99.9,8519.852
41,false,BENIGN,0,1,0,0,2030,3,99.9,14676.777
42,true,Brute-Force,1,0,0,0,3404,6,99.8,27302.931
43,false,BENIGN,0,1,0,0,1718,5,99.7,18812.486
44,false,BENIGN,0,1,0,0,2084,5,99.8,26777.052
45,true,FTP-Patator,1,0,0,0,182,2,98.9,9829.438
46,false,BENIGN,0,1,0,0,1700,2,99.9,11160.515
47,false,BENIGN,0,1,0,0,1676,4,99.8,21739.792
48,false,BENIGN,0,1,0,0,4082,9,99.8,40488.728
49,true,XSS,1,0,0,0,3326,9,99.7,38777.561
50,false,BENIGN,0,1,0,0,2072,5,99.8,20676.780
51,false,BENIGN,0,1,0,0,3194,6,99.8,27258.556
52,false,BENIGN,0,1,0,0,1700,7,99.6,26284.982
53,true,XSS,1,0,0,0,3326,8,99.8,34350.831
54,true,Brute-Force,1,0,0,0,3404,6,99.8,29616.047
55,true,Brute-Force,1,0,0,0,3404,9,99.7,41266.016
56,false,BENIGN,0,1,0,0,1046,2,99.8,12790.782
57,false,BENIGN,0,1,0,0,22790,41,99.8,29472.349
58,false,BENIGN,0,1,0,0,1196,4,99.7,24467.216
59,false,BENIGN,0,1,0,0,1874,5,99.7,24844.944
60,false,BENIGN,0,1,0,0,1568,3,99.8,16402.116
61,false,BENIGN,0,1,0,0,23174,46,99.8,31936.350
62,false,BENIGN,0,1,0,0,26216,55,99.8,40594.357
63,false,BENIGN,0,1,0,0,1742,2,99.9,7434.123
64,true,XSS,1,0,0,0,3326,10,99.7,40882.804
65,true,Brute-Force,1,0,0,0,3404,6,99.8,27607.285
66,true,FTP-Patator,1,0,0,0,230,1,99.6,4022.409
67,false,BENIGN,0,1,0,0,17162,33,99.8,173783.375
68,false,BENIGN,0,1,0,0,4064,12,99.7,55995.638
69,false,BENIGN,0,1,0,0,2528,6,99.8,25610.301
70,false,BENIGN,0,1,0,0,2018,3,99.9,10929.511
71,false,BENIGN,0,1,0,0,2030,3,99.9,18745.379
72,true,FTP-Patator,1,0,0,0,200,2,99.0,8082.439
73,false,BENIGN,0,1,0,0,4304,8,99.8,33366.248
74,true,XSS,1,0,0,0,3326,8,99.8,36772.695
75,true,Brute-Force,1,0,0,0,3404,6,99.8,40077.027
76,true,FTP-Patator,1,0,0,0,206,1,99.5,3872.274
77,false,BENIGN,0,1,0,0,2636,5,99.8,36542.385
78,false,BENIGN,0,1,0,0,2030,3,99.9,14768.399
79,false,BENIGN,0,1,0,0,4538,4,99.9,23392.560
80,true,Brute-Force,1,0,0,0,3404,5,99.9,24004.101
81,true,XSS,1,0,0,0,3326,9,99.7,41800.862
82,true,Brute-Force,1,0,0,0,3404,5,99.9,24921.609
83,true,Brute-Force,1,0,0,0,3404,6,99.8,27606.420
84,false,BENIGN,0,1,0,0,6308,21,99.7,106511.895
85,true,XSS,1,0,0,0,3326,8,99.8,39655.913
86,false,BENIGN,0,1,0,0,2030,3,99.9,9931.225
87,true,XSS,1,0,0,0,3092,4,99.9,24136.463
88,true,Brute-Force,1,0,0,0,3404,7,99.8,30018.142
89,true,FTP-Patator,1,0,0,0,224,1,99.6,4550.872
90,false,BENIGN,0,1,0,0,1274,5,99.6,26981.343
91,true,FTP-Patator,1,0,0,0,23,1,95.7,4070.210
92,false,BENIGN,0,1,0,0,2018,3,99.9,16108.246
93,true,XSS,1,0,0,0,3326,9,99.7,45946.551
94,true,XSS,1,0,0,0,3326,10,99.7,61471.727
95,true,Brute-Force,1,0,0,0,3404,6,99.8,26112.630
96,false,BENIGN,0,1,0,0,2018,2,99.9,7798.803
97,true,Brute-Force,1,0,0,0,3404,5,99.9,22326.688
98,true,Brute-Force,1,0,0,0,3404,6,99.8,27714.801
99,true,XSS,1,0,0,0,3326,8,99.8,36108.284
100,true,XSS,1,0,0,0,3326,8,99.8,44497.785
101,true,Brute-Force,1,0,0,0,3404,5,99.9,20730.788
102,true,FTP-Patator,1,0,0,0,182,1,99.5,3056.100
103,false,BENIGN,0,1,0,0,2546,5,99.8,18983.141
104,true,FTP-Patator,1,0,0,0,224,1,99.6,4042.520
105,true,Brute-Force,1,0,0,0,3404,6,99.8,27512.055
106,true,FTP-Patator,1,0,0,0,170,1,99.4,7783.916
107,false,BENIGN,0,1,0,0,2030,4,99.8,22626.285
108,true,FTP-Patator,1,0,0,0,236,1,99.6,4239.462
109,true,XSS,1,0,0,0,3326,8,99.8,38090.720
110,false,BENIGN,0,1,0,0,1964,3,99.8,13143.817
111,false,BENIGN,0,1,0,0,1592,5,99.7,25466.731
112,true,XSS,1,0,0,0,3326,8,99.8,39771.007
113,true,XSS,1,0,0,0,3326,8,99.8,41340.823
114,true,FTP-Patator,1,0,0,0,116,1,99.1,5004.004
115,true,Brute-Force,1,0,0,0,3404,5,99.9,23619.186
116,false,BENIGN,0,1,0,0,2564,4,99.8,19146.105
117,false,BENIGN,0,1,0,0,4034,4,99.9,16305.911
118,false,BENIGN,0,1,0,0,3062,6,99.8,31618.763
119,false,BENIGN,0,1,0,0,1952,5,99.7,30602.728
120,false,BENIGN,0,1,0,0,2018,2,99.9,7959.285
121,true,FTP-Patator,1,0,0,0,212,1,99.5,4448.548
122,false,BENIGN,0,1,0,0,16388,36,99.8,175308.665
123,true,FTP-Patator,1,0,0,0,230,2,99.1,8845.999
124,false,BENIGN,0,1,0,0,2030,3,99.9,13695.828
125,false,BENIGN,0,1,0,0,1700,4,99.8,18783.539
126,true,XSS,1,0,0,0,3326,8,99.8,36502.031
127,false,BENIGN,0,1,0,0,3758,9,99.8,35590.628
128,true,Brute-Force,1,0,0,0,3404,7,99.8,29507.862
129,true,XSS,1,0,0,0,3326,10,99.7,48228.376
130,true,XSS,1,0,0,0,3326,8,99.8,62901.475
131,false,BENIGN,0,1,0,0,1808,4,99.8,22339.806
132,false,BENIGN,0,1,0,0,3998,7,99.8,39201.103
133,true,FTP-Patator,1,0,0,0,188,1,99.5,4454.943
134,true,XSS,1,0,0,0,3326,10,99.7,47822.331
135,true,FTP-Patator,1,0,0,0,236,2,99.2,9512.391
136,false,BENIGN,0,1,0,0,19556,45,99.8,33701.404
137,true,Brute-Force,1,0,0,0,3404,8,99.8,33462.343
138,false,BENIGN,0,1,0,0,2120,6,99.7,30018.131
139,true,XSS,1,0,0,0,3326,8,99.8,34213.486
140,true,Brute-Force,1,0,0,0,3404,6,99.8,26062.400
141,false,BENIGN,0,1,0,0,4394,5,99.9,21660.152
142,true,Brute-Force,1,0,0,0,3404,6,99.8,26658.401
143,false,BENIGN,0,1,0,0,2018,2,99.9,7168.478
144,true,Brute-Force,1,0,0,0,3404,6,99.8,27764.641
145,false,BENIGN,0,1,0,0,3056,4,99.9,21534.496
146,true,Brute-Force,1,0,0,0,3404,9,99.7,39580.754
147,true,Brute-Force,1,0,0,0,3404,7,99.8,31772.963
148,false,BENIGN,0,1,0,0,5144,11,99.8,44265.439
149,true,FTP-Patator,1,0,0,0,224,2,99.1,9165.665
150,true,XSS,1,0,0,0,3326,9,99.7,42115.197
151,true,FTP-Patator,1,0,0,0,182,1,99.5,4124.650
152,false,BENIGN,0,1,0,0,2582,6,99.8,26447.987
153,false,BENIGN,0,1,0,0,1358,1,99.9,4150.700
154,false,BENIGN,0,1,0,0,3530,5,99.9,23171.181
155,true,FTP-Patator,1,0,0,0,212,1,99.5,12596.621
156,false,BENIGN,0,1,0,0,3356,4,99.9,15389.351
157,true,FTP-Patator,1,0,0,0,182,1,99.5,3448.202
158,true,FTP-Patator,1,0,0,0,182,1,99.5,3805.504
159,true,FTP-Patator,1,0,0,0,236,1,99.6,5191.105
160,false,BENIGN,0,1,0,0,2234,6,99.7,34417.422
161,true,XSS,1,0,0,0,3326,10,99.7,43488.927
162,false,BENIGN,0,1,0,0,2990,3,99.9,13766.407
163,false,BENIGN,0,1,0,0,1910,4,99.8,18411.225
164,true,XSS,1,0,0,0,3326,10,99.7,45577.862
165,false,BENIGN,0,1,0,0,2660,4,99.8,18629.361
166,false,BENIGN,0,1,0,0,2288,5,99.8,23314.759
167,false,BENIGN,0,1,0,0,2354,4,99.8,22086.949
168,false,BENIGN,0,1,0,0,2036,7,99.7,26747.832
169,false,BENIGN,0,1,0,0,1736,6,99.7,30817.446
170,true,FTP-Patator,1,0,0,0,182,2,98.9,7554.855
171,true,FTP-Patator,1,0,0,0,182,1,99.5,3836.801
172,true,Brute-Force,1,0,0,0,3404,5,99.9,24621.780
173,true,XSS,1,0,0,0,3326,9,99.7,45107.497
174,false,BENIGN,0,1,0,0,2006,6,99.7,29238.592
175,true,FTP-Patator,1,0,0,0,182,1,99.5,4380.873
176,true,FTP-Patator,1,0,0,0,164,2,98.8,7914.161
177,true,Brute-Force,1,0,0,0,3404,7,99.8,32597.922
178,true,XSS,1,0,0,0,3326,8,99.8,33622.593
179,false,BENIGN,0,1,0,0,2030,2,99.9,8001.204
180,false,BENIGN,0,1,0,0,3284,3,99.9,13351.983
181,false,BENIGN,0,1,0,0,2576,7,99.7,32866.886
182,false,BENIGN,0,1,0,0,2180,6,99.7,27230.729
183,false,BENIGN,0,1,0,0,2366,4,99.8,26601.201
184,true,Brute-Force,1,0,0,0,3404,5,99.9,23362.190
185,false,BENIGN,0,1,0,0,34976,64,99.8,42949.642
186,true,Brute-Force,1,0,0,0,3404,5,99.9,24418.044
187,false,BENIGN,0,1,0,0,7622,14,99.8,73953.322
188,false,BENIGN,0,1,0,0,1934,1,99.9,6833.087
189,true,Brute-Force,1,0,0,0,3404,7,99.8,33443.473
190,true,FTP-Patator,1,0,0,0,230,1,99.6,4930.780
191,false,BENIGN,0,1,0,0,2516,6,99.8,26224.406
192,false,BENIGN,0,1,0,0,17516,37,99.8,167538.095
193,true,FTP-Patator,1,0,0,0,182,2,98.9,7279.548
194,false,BENIGN,0,1,0,0,6710,12,99.8,74651.631
195,false,BENIGN,0,1,0,0,4100,7,99.8,30588.852
196,false,BENIGN,0,1,0,0,2546,6,99.8,26678.797
197,true,FTP-Patator,1,0,0,0,218,2,99.1,10487.470
198,false,BENIGN,0,1,0,0,7568,14,99.8,70614.623
199,false,BENIGN,0,1,0,0,17456,41,99.8,83493.691
200,true,XSS,1,0,0,0,3284,9,99.7,40853.986
201,false,BENIGN,0,1,0,0,1982,4,99.8,17062.696
202,false,BENIGN,0,1,0,0,1862,4,99.8,16982.830
203,false,BENIGN,0,1,0,0,2030,4,99.8,17979.462
204,false,BENIGN,0,1,0,0,14132,30,99.8,64006.168
205,false,BENIGN,0,1,0,0,4034,4,99.9,17808.321
206,true,Brute-Force,1,0,0,0,3404,7,99.8,29800.681
207,false,BENIGN,0,1,0,0,5378,14,99.7,73748.274
208,true,XSS,1,0,0,0,3326,10,99.7,47875.319
209,true,XSS,1,0,0,0,3326,8,99.8,40377.818
210,true,FTP-Patator,1,0,0,0,242,2,99.2,10784.158
211,true,Brute-Force,1,0,0,0,3404,7,99.8,33166.481
