packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,FTP-Patator,1,0,0,0,200,1,99.5,4525.020
1,true,FTP-Patator,1,0,0,0,254,1,99.6,4414.806
2,true,Brute-Force,1,0,0,0,3404,6,99.8,28734.270
3,true,FTP-Patator,1,0,0,0,182,1,99.5,3635.047
4,false,BENIGN,0,1,0,0,2030,3,99.9,12999.919
5,false,BENIGN,0,1,0,0,3356,4,99.9,19966.254
6,true,FTP-Patator,1,0,0,0,236,1,99.6,4916.993
7,false,BENIGN,0,1,0,0,1382,2,99.9,7951.744
8,false,BENIGN,0,1,0,0,2546,6,99.8,28389.849
9,true,XSS,1,0,0,0,3326,9,99.7,39508.638
10,false,BENIGN,0,1,0,0,2006,2,99.9,7811.362
11,true,FTP-Patator,1,0,0,0,224,1,99.6,4954.946
12,false,BENIGN,0,1,0,0,3728,9,99.8,38836.722
13,false,BENIGN,0,1,0,0,3236,8,99.8,39428.590
14,true,XSS,1,0,0,0,3326,8,99.8,37246.061
15,true,XSS,1,0,0,0,3326,11,99.7,50817.974
16,false,BENIGN,0,1,0,0,3746,4,99.9,19535.191
17,false,BENIGN,0,1,0,0,11792,20,99.8,90171.804
18,false,BENIGN,0,1,0,0,1802,3,99.8,12279.111
19,true,FTP-Patator,1,0,0,0,224,1,99.6,4848.594
20,true,Brute-Force,1,0,0,0,3404,5,99.9,23961.153
21,false,BENIGN,0,1,0,0,2372,5,99.8,43536.938
22,true,FTP-Patator,1,0,0,0,218,2,99.1,9682.245
23,true,XSS,1,0,0,0,3326,8,99.8,41765.470
24,false,BENIGN,0,1,0,0,2594,5,99.8,22192.679
25,false,BENIGN,0,1,0,0,2030,3,99.9,15245.781
26,true,FTP-Patator,1,0,0,0,224,2,99.1,9712.660
27,true,Brute-Force,1,0,0,0,3404,6,99.8,29888.892
28,false,BENIGN,0,1,0,0,3320,3,99.9,14030.827
29,false,BENIGN,0,1,0,0,2198,4,99.8,19655.948
30,true,Brute-Force,1,0,0,0,3404,7,99.8,38149.231
31,false,BENIGN,0,1,0,0,7160,9,99.9,45016.095
32,true,Brute-Force,1,0,0,0,3404,6,99.8,28954.528
33,true,FTP-Patator,1,0,0,0,236,2,99.2,9528.541
34,false,BENIGN,0,1,0,0,2030,3,99.9,14002.010
35,false,BENIGN,0,1,0,0,2018,2,99.9,7598.506
36,false,BENIGN,0,1,0,0,2450,4,99.8,15429.495
37,true,Brute-Force,1,0,0,0,3404,5,99.9,20467.150
38,false,BENIGN,0,1,0,0,2570,6,99.8,24393.852
39,false,BENIGN,0,1,0,0,1412,2,99.9,8387.875
40,false,BENIGN,0,1,0,0,2750,8,99.7,34618.867
41,false,BENIGN,0,1,0,0,2018,3,99.9,12549.456
42,true,Brute-Force,1,0,0,0,3404,5,99.9,30258.989
43,true,FTP-Patator,1,0,0,0,188,1,99.5,4892.500
44,false,BENIGN,0,1,0,0,2444,4,99.8,17409.706
45,true,XSS,1,0,0,0,3326,10,99.7,49501.117
46,true,Brute-Force,1,0,0,0,3404,6,99.8,27904.826
47,true,FTP-Patator,1,0,0,0,116,2,98.3,17437.591
48,false,BENIGN,0,1,0,0,3194,6,99.8,26818.924
49,true,Brute-Force,1,0,0,0,3404,5,99.9,24035.054
50,true,FTP-Patator,1,0,0,0,248,1,99.6,4762.319
51,true,FTP-Patator,1,0,0,0,182,1,99.5,4571.612
52,true,Brute-Force,1,0,0,0,3404,6,99.8,27840.150
53,true,XSS,1,0,0,0,3326,8,99.8,38272.604
54,true,Brute-Force,1,0,0,0,3404,6,99.8,31238.732
55,false,BENIGN,0,1,0,0,2648,9,99.7,42291.811
56,true,FTP-Patator,1,0,0,0,200,1,99.5,4592.392
57,true,FTP-Patator,1,0,0,0,200,1,99.5,4511.656
58,false,BENIGN,0,1,0,0,2552,7,99.7,31033.743
59,false,BENIGN,0,1,0,0,2738,7,99.7,31041.693
60,true,XSS,1,0,0,0,3326,8,99.8,37334.183
61,false,BENIGN,0,1,0,0,6356,21,99.7,104221.325
62,false,BENIGN,0,1,0,0,1922,4,99.8,24548.695
63,true,FTP-Patator,1,0,0,0,248,1,99.6,4359.977
64,false,BENIGN,0,1,0,0,1508,2,99.9,10693.107
65,true,Brute-Force,1,0,0,0,3404,6,99.8,28786.148
66,false,BENIGN,0,1,0,0,26216,53,99.8,42010.065
67,false,BENIGN,0,1,0,0,1922,5,99.7,21232.024
68,true,XSS,1,0,0,0,3326,9,99.7,48210.238
69,true,Brute-Force,1,0,0,0,3404,6,99.8,36446.409
70,true,XSS,1,0,0,0,3326,9,99.7,43287.987
71,true,Brute-Force,1,0,0,0,3404,5,99.9,22737.184
72,false,BENIGN,0,1,0,0,1598,4,99.7,22623.113
73,false,BENIGN,0,1,0,0,1358,2,99.9,9366.841
74,false,BENIGN,0,1,0,0,2018,2,99.9,8135.833
75,true,XSS,1,0,0,0,3326,8,99.8,39118.868
76,false,BENIGN,0,1,0,0,3098,9,99.7,42944.616
77,false,BENIGN,0,1,0,0,3068,8,99.7,40114.558
78,true,FTP-Patator,1,0,0,0,182,2,98.9,9157.768
79,false,BENIGN,0,1,0,0,2504,6,99.8,27298.742
80,false,BENIGN,0,1,0,0,1808,5,99.7,28385.355
81,true,FTP-Patator,1,0,0,0,182,3,98.4,13190.212
82,true,FTP-Patator,1,0,0,0,194,1,99.5,4685.604
83,true,FTP-Patator,1,0,0,0,248,1,99.6,4581.361
84,true,FTP-Patator,1,0,0,0,236,1,99.6,4824.235
85,false,BENIGN,0,1,0,0,2594,2,99.9,12167.980
86,true,Brute-Force,1,0,0,0,3404,6,99.8,26967.396
87,true,Brute-Force,1,0,0,0,3404,6,99.8,27911.414
88,false,BENIGN,0,1,0,0,3494,4,99.9,17752.176
89,true,XSS,1,0,0,0,3326,8,99.8,39014.620
90,false,BENIGN,0,1,0,0,4064,7,99.8,31712.702
91,false,BENIGN,0,1,0,0,1724,3,99.8,15500.766
92,true,Brute-Force,1,0,0,0,3404,6,99.8,25584.845
93,true,FTP-Patator,1,0,0,0,182,1,99.5,3830.429
94,false,BENIGN,0,1,0,0,2006,3,99.9,12644.682
95,true,XSS,1,0,0,0,3326,10,99.7,47190.346
96,false,BENIGN,0,1,0,0,2402,4,99.8,18070.730
97,true,FTP-Patator,1,0,0,0,236,2,99.2,9064.785
98,true,FTP-Patator,1,0,0,0,182,1,99.5,3645.097
99,false,BENIGN,0,1,0,0,16364,36,99.8,194387.807
100,true,Brute-Force,1,0,0,0,3404,5,99.9,23230.871
101,true,FTP-Patator,1,0,0,0,248,1,99.6,4795.720
102,false,BENIGN,0,1,0,0,1922,4,99.8,23043.435
103,true,Brute-Force,1,0,0,0,3404,6,99.8,27085.890
104,true,FTP-Patator,1,0,0,0,230,2,99.1,22456.050
105,true,XSS,1,0,0,0,3326,9,99.7,43934.173
106,false,BENIGN,0,1,0,0,3278,5,99.8,25141.860
107,true,XSS,1,0,0,0,3326,9,99.7,43675.287
108,true,Brute-Force,1,0,0,0,3404,8,99.8,41093.249
109,true,XSS,1,0,0,0,3326,9,99.7,45580.384
110,false,BENIGN,0,1,0,0,20450,58,99.7,42162.008
111,true,Brute-Force,1,0,0,0,3404,6,99.8,28386.917
112,true,Brute-Force,1,0,0,0,3404,5,99.9,23527.241
113,false,BENIGN,0,1,0,0,4286,2,100.0,8716.512
114,false,BENIGN,0,1,0,0,2030,3,99.9,14057.956
115,false,BENIGN,0,1,0,0,2054,4,99.8,20408.403
116,true,Brute-Force,1,0,0,0,3404,5,99.9,23282.229
117,true,FTP-Patator,1,0,0,0,254,2,99.2,9303.786
118,true,Brute-Force,1,0,0,0,3404,5,99.9,23451.529
119,true,XSS,1,0,0,0,3326,8,99.8,37792.215
120,true,XSS,1,0,0,0,3326,8,99.8,37625.993
121,true,FTP-Patator,1,0,0,0,182,2,98.9,8264.498
122,false,BENIGN,0,1,0,0,2330,3,99.9,15632.987
123,false,BENIGN,0,1,0,0,1796,1,99.9,4960.163
124,false,BENIGN,0,1,0,0,1772,2,99.9,8802.448
125,true,FTP-Patator,1,0,0,0,236,1,99.6,4540.049
126,true,FTP-Patator,1,0,0,0,200,2,99.0,9540.978
127,true,FTP-Patator,1,0,0,0,248,1,99.6,4722.997
128,true,XSS,1,0,0,0,3326,8,99.8,44849.019
129,false,BENIGN,0,1,0,0,2030,5,99.8,26247.386
130,true,FTP-Patator,1,0,0,0,236,1,99.6,4808.211
131,true,Brute-Force,1,0,0,0,3404,6,99.8,28401.398
132,true,FTP-Patator,1,0,0,0,170,2,98.8,8736.266
133,true,Brute-Force,1,0,0,0,3404,7,99.8,51524.140
134,false,BENIGN,0,1,0,0,1628,3,99.8,17922.699
135,false,BENIGN,0,1,0,0,2534,5,99.8,21248.071
136,false,BENIGN,0,1,0,0,4556,15,99.7,71719.778
137,false,BENIGN,0,1,0,0,2018,3,99.9,13593.341
138,false,BENIGN,0,1,0,0,1166,4,99.7,34972.489
139,true,XSS,1,0,0,0,3326,8,99.8,39813.228
140,true,XSS,1,0,0,0,3326,8,99.8,39333.814
141,false,BENIGN,0,1,0,0,1694,2,99.9,8774.497
142,false,BENIGN,0,1,0,0,320,1,99.7,3945.747
143,false,BENIGN,0,1,0,0,1898,5,99.7,28395.387
144,false,BENIGN,0,1,0,0,1934,4,99.8,18843.326
145,false,BENIGN,0,1,0,0,1922,5,99.7,21273.231
146,true,XSS,1,0,0,0,3326,8,99.8,40549.145
147,true,Brute-Force,1,0,0,0,3404,5,99.9,23036.216
148,false,BENIGN,0,1,0,0,3110,9,99.7,37802.641
149,false,BENIGN,0,1,0,0,2030,3,99.9,14321.016
150,false,BENIGN,0,1,0,0,4850,16,99.7,80215.837
151,true,Brute-Force,1,0,0,0,3404,6,99.8,26945.706
152,true,Brute-Force,1,0,0,0,3404,5,99.9,23113.599
153,false,BENIGN,0,1,0,0,1790,6,99.7,26670.595
154,false,BENIGN,0,1,0,0,3278,4,99.9,23011.120
155,true,Brute-Force,1,0,0,0,3404,5,99.9,25887.350
156,false,BENIGN,0,1,0,0,1454,3,99.8,17966.940
157,true,FTP-Patator,1,0,0,0,182,1,99.5,3914.293
158,false,BENIGN,0,1,0,0,2018,2,99.9,8033.935
159,true,Brute-Force,1,0,0,0,3404,6,99.8,26814.172
160,false,BENIGN,0,1,0,0,1976,1,99.9,4886.463
161,true,Brute-Force,1,0,0,0,3404,5,99.9,24032.855
162,false,BENIGN,0,1,0,0,1922,4,99.8,22045.718
163,false,BENIGN,0,1,0,0,8684,15,99.8,73234.189
164,true,Brute-Force,1,0,0,0,3404,6,99.8,25981.075
165,true,XSS,1,0,0,0,3326,10,99.7,49553.963
166,true,FTP-Patator,1,0,0,0,236,1,99.6,4632.589
167,false,BENIGN,0,1,0,0,2486,5,99.8,21824.309
168,false,BENIGN,0,1,0,0,3884,11,99.7,54992.420
169,false,BENIGN,0,1,0,0,2264,5,99.8,27612.508
170,false,BENIGN,0,1,0,0,4082,9,99.8,41497.036
171,false,BENIGN,0,1,0,0,2030,3,99.9,17842.449
