packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,FTP-Patator,1,0,0,0,236,1,99.6,4975.051
1,false,BENIGN,0,1,0,0,2030,3,99.9,19032.289
2,true,Brute-Force,1,0,0,0,3404,9,99.7,44281.603
3,false,BENIGN,0,1,0,0,5306,10,99.8,56504.485
4,true,Brute-Force,1,0,0,0,3404,5,99.9,31317.079
5,false,BENIGN,0,1,0,0,8696,20,99.8,102010.052
6,true,FTP-Patator,1,0,0,0,92,2,97.8,9726.097
7,true,XSS,1,0,0,0,3326,9,99.7,48796.229
8,false,BENIGN,0,1,0,0,7256,16,99.8,68624.243
9,false,BENIGN,0,1,0,0,1838,5,99.7,24505.873
10,false,BENIGN,0,1,0,0,2528,6,99.8,27191.029
11,false,BENIGN,0,1,0,0,2030,3,99.9,13840.275
12,false,BENIGN,0,1,0,0,1292,1,99.9,4895.544
13,false,BENIGN,0,1,0,0,3368,7,99.8,33999.161
14,true,Brute-Force,1,0,0,0,3404,7,99.8,31801.220
15,false,BENIGN,0,1,0,0,2018,2,99.9,7920.498
16,false,BENIGN,0,1,0,0,1670,1,99.9,4960.322
17,false,BENIGN,0,1,0,0,1940,2,99.9,13093.500
18,false,BENIGN,0,1,0,0,6650,10,99.8,49302.927
19,false,BENIGN,0,1,0,0,3164,7,99.8,35636.700
20,false,BENIGN,0,1,0,0,2432,4,99.8,20889.451
21,false,BENIGN,0,1,0,0,2042,4,99.8,19417.155
22,false,BENIGN,0,1,0,0,1880,2,99.9,11766.333
23,false,BENIGN,0,1,0,0,2030,3,99.9,13834.786
24,false,BENIGN,0,1,0,0,2504,6,99.8,27489.892
25,true,FTP-Patator,1,0,0,0,230,1,99.6,4704.743
26,true,FTP-Patator,1,0,0,0,188,2,98.9,9746.790
27,true,XSS,1,0,0,0,3326,8,99.8,40682.562
28,true,XSS,1,0,0,0,3326,8,99.8,39963.239
29,true,Brute-Force,1,0,0,0,3404,5,99.9,23333.550
30,false,BENIGN,0,1,0,0,1652,4,99.8,20914.570
31,true,FTP-Patator,1,0,0,0,23,1,95.7,3839.513
32,true,FTP-Patator,1,0,0,0,146,2,98.6,9503.733
33,false,BENIGN,0,1,0,0,2114,8,99.6,36158.230
34,true,XSS,1,0,0,0,3326,9,99.7,42189.763
35,true,XSS,1,0,0,0,3326,8,99.8,39649.092
36,true,XSS,1,0,0,0,3326,9,99.7,43545.511
37,true,FTP-Patator,1,0,0,0,218,1,99.5,9379.952
38,true,FTP-Patator,1,0,0,0,16,1,93.8,4136.572
39,false,BENIGN,0,1,0,0,2882,6,99.8,30880.275
40,true,FTP-Patator,1,0,0,0,236,2,99.2,9895.768
41,true,FTP-Patator,1,0,0,0,182,1,99.5,4018.423
42,false,BENIGN,0,1,0,0,2300,8,99.7,38813.256
43,true,FTP-Patator,1,0,0,0,236,2,99.2,9009.740
44,false,BENIGN,0,1,0,0,2486,5,99.8,20540.518
45,false,BENIGN,0,1,0,0,3062,5,99.8,24096.499
46,false,BENIGN,0,1,0,0,320,1,99.7,3635.087
47,false,BENIGN,0,1,0,0,3356,4,99.9,19092.285
48,true,Brute-Force,1,0,0,0,3404,7,99.8,31552.163
49,true,XSS,1,0,0,0,3326,8,99.8,36947.337
50,false,BENIGN,0,1,0,0,4490,8,99.8,35567.343
51,false,BENIGN,0,1,0,0,2738,7,99.7,32399.408
52,false,BENIGN,0,1,0,0,1886,1,99.9,6311.173
53,true,Brute-Force,1,0,0,0,3404,5,99.9,26842.206
54,false,BENIGN,0,1,0,0,2414,4,99.8,21361.277
55,false,BENIGN,0,1,0,0,2342,3,99.9,15834.584
56,true,XSS,1,0,0,0,3326,9,99.7,44077.246
57,false,BENIGN,0,1,0,0,740,3,99.6,16156.341
58,true,Brute-Force,1,0,0,0,3404,5,99.9,23372.899
59,true,FTP-Patator,1,0,0,0,188,1,99.5,4880.394
60,true,FTP-Patator,1,0,0,0,182,2,98.9,8776.510
61,true,Brute-Force,1,0,0,0,3404,7,99.8,28704.660
62,false,Brute-Force,0,0,0,1,1694,2,99.9,11496.763
63,true,Brute-Force,1,0,0,0,3404,5,99.9,22740.527
64,false,BENIGN,0,1,0,0,8540,16,99.8,71145.141
65,false,BENIGN,0,1,0,0,1808,5,99.7,26772.192
66,false,BENIGN,0,1,0,0,2546,6,99.8,28301.390
67,true,FTP-Patator,1,0,0,0,116,1,99.1,4733.977
68,false,BENIGN,0,1,0,0,2030,2,99.9,7980.370
69,false,BENIGN,0,1,0,0,2150,5,99.8,25919.534
70,true,XSS,1,0,0,0,3326,10,99.7,51092.677
71,false,BENIGN,0,1,0,0,2018,4,99.8,19717.102
72,true,Brute-Force,1,0,0,0,3404,9,99.7,44577.436
73,false,BENIGN,0,1,0,0,30014,66,99.8,45855.422
74,true,Brute-Force,1,0,0,0,3404,6,99.8,28828.371
75,true,Brute-Force,1,0,0,0,3404,8,99.8,41921.870
76,true,XSS,1,0,0,0,3326,9,99.7,44069.386
77,true,Brute-Force,1,0,0,0,3404,5,99.9,22429.815
78,false,BENIGN,0,1,0,0,2030,2,99.9,7922.888
79,false,BENIGN,0,1,0,0,2390,4,99.8,18206.648
80,true,FTP-Patator,1,0,0,0,230,1,99.6,4164.682
81,false,BENIGN,0,1,0,0,3320,3,99.9,11508.277
82,true,FTP-Patator,1,0,0,0,182,1,99.5,3917.903
83,false,BENIGN,0,1,0,0,2030,4,99.8,20159.779
84,true,FTP-Patator,1,0,0,0,194,1,99.5,4710.220
85,false,BENIGN,0,1,0,0,17456,30,99.8,135536.309
86,false,BENIGN,0,1,0,0,2018,2,99.9,7759.922
87,true,FTP-Patator,1,0,0,0,182,1,99.5,3895.794
88,true,XSS,1,0,0,0,3326,8,99.8,38711.868
89,true,XSS,1,0,0,0,3326,8,99.8,37879.181
90,true,Brute-Force,1,0,0,0,3404,6,99.8,28174.180
91,true,Brute-Force,1,0,0,0,3404,7,99.8,34673.251
92,false,BENIGN,0,1,0,0,4292,9,99.8,49414.181
93,true,FTP-Patator,1,0,0,0,200,1,99.5,4812.843
94,true,XSS,1,0,0,0,3326,8,99.8,36410.104
95,true,Brute-Force,1,0,0,0,3404,5,99.9,23038.461
96,true,XSS,1,0,0,0,3326,8,99.8,37741.598
97,false,BENIGN,0,1,0,0,2030,2,99.9,8105.106
