packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,FTP-Patator,1,0,0,0,200,1,99.5,7751.050
1,true,FTP-Patator,1,0,0,0,254,1,99.6,4807.342
2,true,Brute-Force,1,0,0,0,3404,6,99.8,24843.022
3,true,FTP-Patator,1,0,0,0,182,1,99.5,6360.062
4,false,BENIGN,0,1,0,0,2030,3,99.9,11103.226
5,false,BENIGN,0,1,0,0,3356,4,99.9,15864.513
6,true,FTP-Patator,1,0,0,0,236,1,99.6,4288.191
7,false,BENIGN,0,1,0,0,1382,2,99.9,6261.767
8,false,BENIGN,0,1,0,0,2546,6,99.8,22611.513
9,true,XSS,1,0,0,0,3326,9,99.7,36875.857
10,false,BENIGN,0,1,0,0,2006,2,99.9,6345.204
11,true,FTP-Patator,1,0,0,0,224,1,99.6,4251.473
12,false,BENIGN,0,1,0,0,3728,9,99.8,33131.964
13,false,BENIGN,0,1,0,0,3236,8,99.8,33660.196
14,true,XSS,1,0,0,0,3326,8,99.8,29508.308
15,true,XSS,1,0,0,0,3326,11,99.7,43718.728
16,false,BENIGN,0,1,0,0,3746,4,99.9,19476.920
17,false,BENIGN,0,1,0,0,11792,20,99.8,88067.872
18,false,BENIGN,0,1,0,0,1802,3,99.8,10914.957
19,true,FTP-Patator,1,0,0,0,224,1,99.6,4140.635
20,true,Brute-Force,1,0,0,0,3404,5,99.9,19485.357
21,false,BENIGN,0,1,0,0,2372,5,99.8,25274.591
22,true,FTP-Patator,1,0,0,0,218,2,99.1,8052.204
23,true,XSS,1,0,0,0,3326,8,99.8,32769.690
24,false,BENIGN,0,1,0,0,2594,5,99.8,21177.587
25,false,BENIGN,0,1,0,0,2030,3,99.9,12325.698
26,true,FTP-Patator,1,0,0,0,224,2,99.1,7333.817
27,true,Brute-Force,1,0,0,0,3404,6,99.8,27218.328
28,false,BENIGN,0,1,0,0,3320,3,99.9,11042.553
29,false,BENIGN,0,1,0,0,2198,4,99.8,17334.669
30,true,Brute-Force,1,0,0,0,3404,7,99.8,31191.153
31,false,BENIGN,0,1,0,0,7160,9,99.9,40758.367
32,true,Brute-Force,1,0,0,0,3404,6,99.8,27606.050
33,true,FTP-Patator,1,0,0,0,236,2,99.2,10485.438
34,false,BENIGN,0,1,0,0,2030,3,99.9,15878.970
35,false,BENIGN,0,1,0,0,2018,2,99.9,8749.199
36,false,BENIGN,0,1,0,0,2450,4,99.8,19612.172
37,true,Brute-Force,1,0,0,0,3404,5,99.9,26690.504
38,false,BENIGN,0,1,0,0,2570,6,99.8,32509.719
39,false,BENIGN,0,1,0,0,1412,2,99.9,10743.219
40,false,BENIGN,0,1,0,0,2750,8,99.7,42467.780
41,false,BENIGN,0,1,0,0,2018,3,99.9,16439.044
42,true,Brute-Force,1,0,0,0,3404,5,99.9,28622.671
43,true,FTP-Patator,1,0,0,0,188,1,99.5,5390.996
44,false,BENIGN,0,1,0,0,2444,4,99.8,21292.444
45,true,XSS,1,0,0,0,3326,10,99.7,61101.711
46,true,Brute-Force,1,0,0,0,3404,6,99.8,33727.278
47,true,FTP-Patator,1,0,0,0,116,2,98.3,11613.179
48,false,BENIGN,0,1,0,0,3194,6,99.8,35425.431
49,true,Brute-Force,1,0,0,0,3404,5,99.9,29105.271
50,true,FTP-Patator,1,0,0,0,248,1,99.6,5950.803
51,true,FTP-Patator,1,0,0,0,182,1,99.5,6112.526
52,true,Brute-Force,1,0,0,0,3404,6,99.8,34848.839
53,true,XSS,1,0,0,0,3326,8,99.8,47416.742
54,true,Brute-Force,1,0,0,0,3404,6,99.8,29671.695
55,false,BENIGN,0,1,0,0,2648,9,99.7,39130.869
56,true,FTP-Patator,1,0,0,0,200,1,99.5,4049.379
57,true,FTP-Patator,1,0,0,0,200,1,99.5,4355.554
58,false,BENIGN,0,1,0,0,2552,7,99.7,29727.115
59,false,BENIGN,0,1,0,0,2738,7,99.7,28577.816
60,true,XSS,1,0,0,0,3326,8,99.8,33967.731
61,false,BENIGN,0,1,0,0,6356,21,99.7,87517.918
62,false,BENIGN,0,1,0,0,1922,4,99.8,14806.382
63,true,FTP-Patator,1,0,0,0,248,1,99.6,4520.433
64,false,BENIGN,0,1,0,0,1508,2,99.9,10648.827
65,true,Brute-Force,1,0,0,0,3404,6,99.8,26482.439
66,false,BENIGN,0,1,0,0,26216,53,99.8,37606.070
67,false,BENIGN,0,1,0,0,1922,5,99.7,18853.703
68,true,XSS,1,0,0,0,3326,9,99.7,35370.165
69,true,Brute-Force,1,0,0,0,3404,6,99.8,21959.536
70,true,XSS,1,0,0,0,3326,9,99.7,34753.471
71,true,Brute-Force,1,0,0,0,3404,5,99.9,20236.819
72,false,BENIGN,0,1,0,0,1598,4,99.7,19107.090
73,false,BENIGN,0,1,0,0,1358,2,99.9,7365.743
74,false,BENIGN,0,1,0,0,2018,2,99.9,6852.096
75,true,XSS,1,0,0,0,3326,8,99.8,36022.066
76,false,BENIGN,0,1,0,0,3098,9,99.7,35911.281
77,false,BENIGN,0,1,0,0,3068,8,99.7,40967.369
78,true,FTP-Patator,1,0,0,0,182,2,98.9,7529.426
79,false,BENIGN,0,1,0,0,2504,6,99.8,27069.380
80,false,BENIGN,0,1,0,0,1808,5,99.7,25263.616
81,true,FTP-Patator,1,0,0,0,182,3,98.4,12088.868
82,true,FTP-Patator,1,0,0,0,194,1,99.5,4685.572
83,true,FTP-Patator,1,0,0,0,248,1,99.6,4243.365
84,true,FTP-Patator,1,0,0,0,236,1,99.6,4172.333
85,false,BENIGN,0,1,0,0,2594,2,99.9,10195.610
86,true,Brute-Force,1,0,0,0,3404,6,99.8,28772.894
87,true,Brute-Force,1,0,0,0,3404,6,99.8,24455.461
88,false,BENIGN,0,1,0,0,3494,4,99.9,15188.994
89,true,XSS,1,0,0,0,3326,8,99.8,32413.948
90,false,BENIGN,0,1,0,0,4064,7,99.8,29726.493
91,false,BENIGN,0,1,0,0,1724,3,99.8,13815.336
92,true,Brute-Force,1,0,0,0,3404,6,99.8,24534.184
93,true,FTP-Patator,1,0,0,0,182,1,99.5,2804.866
94,false,BENIGN,0,1,0,0,2006,3,99.9,10567.855
95,true,XSS,1,0,0,0,3326,10,99.7,40461.210
96,false,BENIGN,0,1,0,0,2402,4,99.8,16980.636
97,true,FTP-Patator,1,0,0,0,236,2,99.2,7166.474
98,true,FTP-Patator,1,0,0,0,182,1,99.5,3334.175
99,false,BENIGN,0,1,0,0,16364,36,99.8,164214.634
100,true,Brute-Force,1,0,0,0,3404,5,99.9,21262.524
101,true,FTP-Patator,1,0,0,0,248,1,99.6,4126.136
102,false,BENIGN,0,1,0,0,1922,4,99.8,20232.091
103,true,Brute-Force,1,0,0,0,3404,6,99.8,23838.173
104,true,FTP-Patator,1,0,0,0,230,2,99.1,9445.977
105,true,XSS,1,0,0,0,3326,9,99.7,36314.299
106,false,BENIGN,0,1,0,0,3278,5,99.8,20647.634
107,true,XSS,1,0,0,0,3326,9,99.7,36737.853
108,true,Brute-Force,1,0,0,0,3404,8,99.8,34802.196
109,true,XSS,1,0,0,0,3326,9,99.7,39375.490
