packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,Brute-Force,1,0,0,0,3404,6,99.8,26767.931
1,true,Brute-Force,1,0,0,0,3404,7,99.8,29837.696
2,false,BENIGN,0,1,0,0,2300,8,99.7,37734.112
3,true,FTP-Patator,1,0,0,0,182,1,99.5,3883.659
4,false,BENIGN,0,1,0,0,3560,6,99.8,31442.800
5,false,BENIGN,0,1,0,0,2030,3,99.9,14448.349
6,false,BENIGN,0,1,0,0,2318,3,99.9,13374.591
7,true,FTP-Patator,1,0,0,0,182,1,99.5,3537.501
8,true,Brute-Force,1,0,0,0,3404,5,99.9,24282.092
9,true,FTP-Patator,1,0,0,0,182,1,99.5,3917.104
10,false,BENIGN,0,1,0,0,2030,3,99.9,14469.896
11,true,FTP-Patator,1,0,0,0,224,1,99.6,4760.155
12,false,BENIGN,0,1,0,0,2576,5,99.8,26050.616
13,true,FTP-Patator,1,0,0,0,182,2,98.9,7270.115
14,false,BENIGN,0,1,0,0,2498,6,99.8,27004.351
15,true,Brute-Force,1,0,0,0,3404,6,99.8,29507.315
16,false,BENIGN,0,1,0,0,1880,2,99.9,8184.123
17,false,BENIGN,0,1,0,0,2114,3,99.9,15061.802
18,true,Brute-Force,1,0,0,0,3404,8,99.8,48312.564
19,false,BENIGN,0,1,0,0,9332,13,99.9,65524.725
20,true,Brute-Force,1,0,0,0,3404,6,99.8,30175.911
21,false,BENIGN,0,1,0,0,2588,5,99.8,26574.829
22,true,FTP-Patator,1,0,0,0,206,2,99.0,9535.005
23,true,XSS,1,0,0,0,3326,10,99.7,47961.869
24,true,XSS,1,0,0,0,3326,9,99.7,43427.333
25,false,BENIGN,0,1,0,0,2030,3,99.9,11410.078
26,true,Brute-Force,1,0,0,0,3404,5,99.9,23493.995
27,true,FTP-Patator,1,0,0,0,230,2,99.1,9300.170
28,true,FTP-Patator,1,0,0,0,230,2,99.1,8419.279
29,false,BENIGN,0,1,0,0,1886,4,99.8,22061.664
30,false,BENIGN,0,1,0,0,1196,4,99.7,23381.864
31,false,BENIGN,0,1,0,0,5666,2,100.0,8161.393
32,true,XSS,1,0,0,0,3326,9,99.7,43793.973
33,true,FTP-Patator,1,0,0,0,206,1,99.5,4804.165
34,false,BENIGN,0,1,0,0,3506,8,99.8,40616.948
35,false,BENIGN,0,1,0,0,2120,6,99.7,35495.092
36,true,FTP-Patator,1,0,0,0,182,1,99.5,4637.593
37,true,Brute-Force,1,0,0,0,3404,6,99.8,28802.209
38,false,BENIGN,0,1,0,0,28304,69,99.8,52781.381
39,false,BENIGN,0,1,0,0,3356,4,99.9,17711.847
40,false,BENIGN,0,1,0,0,1784,2,99.9,7719.151
41,true,FTP-Patator,1,0,0,0,248,1,99.6,5010.733
42,true,Brute-Force,1,0,0,0,3404,6,99.8,27651.755
43,false,BENIGN,0,1,0,0,3008,7,99.8,33882.127
44,false,BENIGN,0,1,0,0,2450,4,99.8,17362.226
45,true,Brute-Force,1,0,0,0,3404,6,99.8,26975.042
46,true,Brute-Force,1,0,0,0,3404,6,99.8,29857.191
47,true,FTP-Patator,1,0,0,0,182,2,98.9,9774.691
48,true,XSS,1,0,0,0,3326,8,99.8,38964.393
49,false,BENIGN,0,1,0,0,17456,30,99.8,156600.752
50,false,BENIGN,0,1,0,0,5330,15,99.7,73171.223
51,false,BENIGN,0,1,0,0,1382,2,99.9,10247.095
52,false,BENIGN,0,1,0,0,6182,11,99.8,65784.809
53,true,XSS,1,0,0,0,3326,8,99.8,47925.598
54,false,BENIGN,0,1,0,0,3368,7,99.8,179249.819
55,false,BENIGN,0,1,0,0,3554,7,99.8,32700.616
56,false,BENIGN,0,1,0,0,2666,6,99.8,28804.052
57,true,FTP-Patator,1,0,0,0,200,1,99.5,4152.318
58,false,BENIGN,0,1,0,0,8696,18,99.8,80788.313
59,false,BENIGN,0,1,0,0,26216,57,99.8,41049.214
60,false,BENIGN,0,1,0,0,2594,2,99.9,10487.262
61,true,FTP-Patator,1,0,0,0,236,2,99.2,9318.247
62,false,BENIGN,0,1,0,0,2534,5,99.8,20653.824
63,false,BENIGN,0,1,0,0,3974,4,99.9,19433.207
64,false,BENIGN,0,1,0,0,1166,4,99.7,25501.213
