packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,Brute-Force,1,0,0,0,3404,6,99.8,27758.756
1,true,Brute-Force,1,0,0,0,3404,7,99.8,30859.901
2,false,BENIGN,0,1,0,0,2300,8,99.7,46105.388
3,true,FTP-Patator,1,0,0,0,182,1,99.5,3857.365
4,false,BENIGN,0,1,0,0,3560,6,99.8,28228.199
5,false,BENIGN,0,1,0,0,2030,3,99.9,14452.061
6,false,BENIGN,0,1,0,0,2318,3,99.9,13080.616
7,true,FTP-Patator,1,0,0,0,182,1,99.5,4014.384
8,true,Brute-Force,1,0,0,0,3404,5,99.9,23142.135
9,true,FTP-Patator,1,0,0,0,182,1,99.5,3981.466
10,false,BENIGN,0,1,0,0,2030,3,99.9,14512.568
11,true,FTP-Patator,1,0,0,0,224,1,99.6,4822.876
12,false,BENIGN,0,1,0,0,2576,5,99.8,25196.695
13,true,FTP-Patator,1,0,0,0,182,2,98.9,7819.324
14,false,BENIGN,0,1,0,0,2498,6,99.8,26608.775
15,true,Brute-Force,1,0,0,0,3404,6,99.8,28916.791
16,false,BENIGN,0,1,0,0,1880,2,99.9,9093.137
17,false,BENIGN,0,1,0,0,2114,3,99.9,16640.699
18,true,Brute-Force,1,0,0,0,3404,8,99.8,39538.794
19,false,BENIGN,0,1,0,0,9332,13,99.9,61582.928
20,true,Brute-Force,1,0,0,0,3404,6,99.8,28343.194
21,false,BENIGN,0,1,0,0,2588,5,99.8,22152.277
22,true,FTP-Patator,1,0,0,0,206,2,99.0,9221.968
23,true,XSS,1,0,0,0,3326,10,99.7,49042.468
24,true,XSS,1,0,0,0,3326,9,99.7,42765.627
25,false,BENIGN,0,1,0,0,2030,3,99.9,11805.436
26,true,Brute-Force,1,0,0,0,3404,5,99.9,24129.796
27,true,FTP-Patator,1,0,0,0,230,2,99.1,9664.600
28,true,FTP-Patator,1,0,0,0,230,2,99.1,9400.274
29,false,BENIGN,0,1,0,0,1886,4,99.8,22846.868
30,false,BENIGN,0,1,0,0,1196,4,99.7,22911.351
31,false,BENIGN,0,1,0,0,5666,2,100.0,7788.666
32,true,XSS,1,0,0,0,3326,9,99.7,52274.180
33,true,FTP-Patator,1,0,0,0,206,1,99.5,7846.222
34,false,BENIGN,0,1,0,0,3506,8,99.8,40130.242
35,false,BENIGN,0,1,0,0,2120,6,99.7,28643.494
36,true,FTP-Patator,1,0,0,0,182,1,99.5,4726.612
37,true,Brute-Force,1,0,0,0,3404,6,99.8,24957.988
38,false,BENIGN,0,1,0,0,28304,69,99.8,51919.291
39,false,BENIGN,0,1,0,0,3356,4,99.9,20352.228
40,false,BENIGN,0,1,0,0,1784,2,99.9,8009.244
41,true,FTP-Patator,1,0,0,0,248,1,99.6,4595.020
42,true,Brute-Force,1,0,0,0,3404,6,99.8,30285.175
43,false,BENIGN,0,1,0,0,3008,7,99.8,34241.236
44,false,BENIGN,0,1,0,0,2450,4,99.8,16665.159
45,true,Brute-Force,1,0,0,0,3404,6,99.8,27427.678
46,true,Brute-Force,1,0,0,0,3404,6,99.8,28054.672
47,true,FTP-Patator,1,0,0,0,182,2,98.9,9068.924
48,true,XSS,1,0,0,0,3326,8,99.8,38048.917
49,false,BENIGN,0,1,0,0,17456,30,99.8,133536.457
50,false,BENIGN,0,1,0,0,5330,15,99.7,73209.280
51,false,BENIGN,0,1,0,0,1382,2,99.9,7780.773
52,false,BENIGN,0,1,0,0,6182,11,99.8,47627.990
53,true,XSS,1,0,0,0,3326,8,99.8,42758.046
54,false,BENIGN,0,1,0,0,3368,7,99.8,34505.040
55,false,BENIGN,0,1,0,0,3554,7,99.8,34391.177
56,false,BENIGN,0,1,0,0,2666,6,99.8,29124.247
57,true,FTP-Patator,1,0,0,0,200,1,99.5,4865.385
58,false,BENIGN,0,1,0,0,8696,18,99.8,87873.227
59,false,BENIGN,0,1,0,0,26216,57,99.8,42078.127
60,false,BENIGN,0,1,0,0,2594,2,99.9,11075.437
61,true,FTP-Patator,1,0,0,0,236,2,99.2,9986.116
62,false,BENIGN,0,1,0,0,2534,5,99.8,21856.629
63,false,BENIGN,0,1,0,0,3974,4,99.9,19156.863
64,false,BENIGN,0,1,0,0,1166,4,99.7,25997.726
65,false,BENIGN,0,1,0,0,1598,4,99.7,22498.629
66,false,BENIGN,0,1,0,0,3890,9,99.8,43474.504
67,true,Brute-Force,1,0,0,0,3404,5,99.9,29044.445
68,true,FTP-Patator,1,0,0,0,236,1,99.6,4601.213
69,true,XSS,1,0,0,0,3326,8,99.8,39659.446
70,true,FTP-Patator,1,0,0,0,182,1,99.5,4029.150
71,true,Brute-Force,1,0,0,0,3404,5,99.9,23955.172
72,true,FTP-Patator,1,0,0,0,146,1,99.3,4808.165
73,true,XSS,1,0,0,0,3326,8,99.8,42333.739
74,true,FTP-Patator,1,0,0,0,230,1,99.6,4860.470
75,true,Brute-Force,1,0,0,0,3404,6,99.8,27879.648
76,true,XSS,1,0,0,0,3326,8,99.8,39039.629
77,false,XSS,0,0,0,1,2000,0,100.0,77.039
78,true,FTP-Patator,1,0,0,0,236,1,99.6,4791.099
79,true,Brute-Force,1,0,0,0,3404,5,99.9,21046.661
