packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,FTP-Patator,1,0,0,0,236,1,99.6,3998.748
1,false,BENIGN,0,1,0,0,2030,3,99.9,17428.787
2,true,Brute-Force,1,0,0,0,3404,9,99.7,40447.259
3,false,BENIGN,0,1,0,0,5306,10,99.8,47553.656
4,true,Brute-Force,1,0,0,0,3404,5,99.9,22724.386
5,false,BENIGN,0,1,0,0,8696,20,99.8,98335.440
6,true,FTP-Patator,1,0,0,0,92,2,97.8,9226.488
7,true,XSS,1,0,0,0,3326,9,99.7,43571.848
8,false,BENIGN,0,1,0,0,7256,16,99.8,73380.566
9,false,BENIGN,0,1,0,0,1838,5,99.7,24941.116
10,false,BENIGN,0,1,0,0,2528,6,99.8,27770.561
11,false,BENIGN,0,1,0,0,2030,3,99.9,12646.271
12,false,BENIGN,0,1,0,0,1292,1,99.9,4708.694
13,false,BENIGN,0,1,0,0,3368,7,99.8,32840.126
14,true,Brute-Force,1,0,0,0,3404,7,99.8,31561.700
15,false,BENIGN,0,1,0,0,2018,2,99.9,8027.345
16,false,BENIGN,0,1,0,0,1670,1,99.9,4196.542
17,false,BENIGN,0,1,0,0,1940,2,99.9,11958.093
18,false,BENIGN,0,1,0,0,6650,10,99.8,44182.858
19,false,BENIGN,0,1,0,0,3164,7,99.8,29587.201
20,false,BENIGN,0,1,0,0,2432,4,99.8,19975.584
21,false,BENIGN,0,1,0,0,2042,4,99.8,16335.596
22,false,BENIGN,0,1,0,0,1880,2,99.9,8145.886
23,false,BENIGN,0,1,0,0,2030,3,99.9,18925.623
24,false,BENIGN,0,1,0,0,2504,6,99.8,25723.789
25,true,FTP-Patator,1,0,0,0,230,1,99.6,4612.972
26,true,FTP-Patator,1,0,0,0,188,2,98.9,9478.084
27,true,XSS,1,0,0,0,3326,8,99.8,35344.595
28,true,XSS,1,0,0,0,3326,8,99.8,40761.605
29,true,Brute-Force,1,0,0,0,3404,5,99.9,23402.227
30,false,BENIGN,0,1,0,0,1652,4,99.8,23213.324
31,true,FTP-Patator,1,0,0,0,23,1,95.7,3987.425
32,true,FTP-Patator,1,0,0,0,146,2,98.6,9650.044
33,false,BENIGN,0,1,0,0,2114,8,99.6,34053.176
34,true,XSS,1,0,0,0,3326,9,99.7,37894.871
35,true,XSS,1,0,0,0,3326,8,99.8,35335.199
36,true,XSS,1,0,0,0,3326,9,99.7,43008.717
37,true,FTP-Patator,1,0,0,0,218,1,99.5,4880.247
38,true,FTP-Patator,1,0,0,0,16,1,93.8,3927.235
39,false,BENIGN,0,1,0,0,2882,6,99.8,28836.597
40,true,FTP-Patator,1,0,0,0,236,2,99.2,8933.272
41,true,FTP-Patator,1,0,0,0,182,1,99.5,3385.860
42,false,BENIGN,0,1,0,0,2300,8,99.7,35302.265
43,true,FTP-Patator,1,0,0,0,236,2,99.2,9319.531
44,false,BENIGN,0,1,0,0,2486,5,99.8,20444.886
45,false,BENIGN,0,1,0,0,3062,5,99.8,23791.210
46,false,BENIGN,0,1,0,0,320,1,99.7,3818.755
47,false,BENIGN,0,1,0,0,3356,4,99.9,17196.550
48,true,Brute-Force,1,0,0,0,3404,7,99.8,33072.013
49,true,XSS,1,0,0,0,3326,8,99.8,39386.559
50,false,BENIGN,0,1,0,0,4490,8,99.8,36100.740
51,false,BENIGN,0,1,0,0,2738,7,99.7,31511.362
52,false,BENIGN,0,1,0,0,1886,1,99.9,6089.939
53,true,Brute-Force,1,0,0,0,3404,5,99.9,22598.148
54,false,BENIGN,0,1,0,0,2414,4,99.8,21855.960
55,false,BENIGN,0,1,0,0,2342,3,99.9,21446.755
56,true,XSS,1,0,0,0,3326,9,99.7,43960.324
57,false,BENIGN,0,1,0,0,740,3,99.6,18628.758
58,true,Brute-Force,1,0,0,0,3404,5,99.9,23611.273
59,true,FTP-Patator,1,0,0,0,188,1,99.5,4784.786
60,true,FTP-Patator,1,0,0,0,182,2,98.9,7975.894
61,true,Brute-Force,1,0,0,0,3404,7,99.8,26369.455
62,false,Brute-Force,0,0,0,1,1694,2,99.9,7985.776
63,true,Brute-Force,1,0,0,0,3404,5,99.9,22140.345
64,false,BENIGN,0,1,0,0,8540,16,99.8,71647.161
65,false,BENIGN,0,1,0,0,1808,5,99.7,23459.031
66,false,BENIGN,0,1,0,0,2546,6,99.8,25482.962
67,true,FTP-Patator,1,0,0,0,116,1,99.1,3889.966
68,false,BENIGN,0,1,0,0,2030,2,99.9,7824.933
69,false,BENIGN,0,1,0,0,2150,5,99.8,24951.143
70,true,XSS,1,0,0,0,3326,10,99.7,47068.860
71,false,BENIGN,0,1,0,0,2018,4,99.8,20076.271
72,true,Brute-Force,1,0,0,0,3404,9,99.7,45990.595
73,false,BENIGN,0,1,0,0,30014,66,99.8,45448.948
74,true,Brute-Force,1,0,0,0,3404,6,99.8,28601.261
75,true,Brute-Force,1,0,0,0,3404,8,99.8,38583.394
76,true,XSS,1,0,0,0,3326,9,99.7,49688.149
77,true,Brute-Force,1,0,0,0,3404,5,99.9,23511.291
78,false,BENIGN,0,1,0,0,2030,2,99.9,7904.583
79,false,BENIGN,0,1,0,0,2390,4,99.8,18688.608
80,true,FTP-Patator,1,0,0,0,230,1,99.6,5372.880
81,false,BENIGN,0,1,0,0,3320,3,99.9,13676.550
82,true,FTP-Patator,1,0,0,0,182,1,99.5,4172.439
83,false,BENIGN,0,1,0,0,2030,4,99.8,20524.704
84,true,FTP-Patator,1,0,0,0,194,1,99.5,4100.496
85,false,BENIGN,0,1,0,0,17456,30,99.8,146617.049
86,false,BENIGN,0,1,0,0,2018,2,99.9,9228.063
87,true,FTP-Patator,1,0,0,0,182,1,99.5,3948.902
88,true,XSS,1,0,0,0,3326,8,99.8,37867.468
89,true,XSS,1,0,0,0,3326,8,99.8,35964.277
90,true,Brute-Force,1,0,0,0,3404,6,99.8,26557.996
91,true,Brute-Force,1,0,0,0,3404,7,99.8,28945.642
92,false,BENIGN,0,1,0,0,4292,9,99.8,38165.287
93,true,FTP-Patator,1,0,0,0,200,1,99.5,4685.430
94,true,XSS,1,0,0,0,3326,8,99.8,39687.187
95,true,Brute-Force,1,0,0,0,3404,5,99.9,20102.535
96,true,XSS,1,0,0,0,3326,8,99.8,33316.790
97,false,BENIGN,0,1,0,0,2030,2,99.9,6048.526
98,false,BENIGN,0,1,0,0,4448,14,99.7,56230.513
99,true,FTP-Patator,1,0,0,0,212,2,99.1,8000.527
100,false,BENIGN,0,1,0,0,2258,6,99.7,28206.800
101,false,BENIGN,0,1,0,0,3806,9,99.8,31510.413
102,true,Brute-Force,1,0,0,0,3404,6,99.8,27798.712
103,true,FTP-Patator,1,0,0,0,248,1,99.6,4588.373
104,false,BENIGN,0,1,0,0,2546,6,99.8,24738.494
105,true,Brute-Force,1,0,0,0,3404,6,99.8,31912.913
106,true,FTP-Patator,1,0,0,0,182,2,98.9,7720.266
107,false,BENIGN,0,1,0,0,1568,2,99.9,8230.960
108,false,BENIGN,0,1,0,0,1898,5,99.7,22955.039
109,false,BENIGN,0,1,0,0,4652,5,99.9,21231.853
110,true,Brute-Force,1,0,0,0,3404,7,99.8,31914.978
111,true,Brute-Force,1,0,0,0,3404,7,99.8,35985.798
112,false,BENIGN,0,1,0,0,1418,2,99.9,8078.768
