packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,FTP-Patator,1,0,0,0,236,1,99.6,4867.901
1,false,BENIGN,0,1,0,0,2030,3,99.9,15005.328
2,true,Brute-Force,1,0,0,0,3404,9,99.7,40533.661
3,false,BENIGN,0,1,0,0,5306,10,99.8,50669.456
4,true,Brute-Force,1,0,0,0,3404,5,99.9,22390.458
5,false,BENIGN,0,1,0,0,8696,20,99.8,93561.652
6,true,FTP-Patator,1,0,0,0,92,2,97.8,9033.189
7,true,XSS,1,0,0,0,3326,9,99.7,45782.901
8,false,BENIGN,0,1,0,0,7256,16,99.8,80766.753
9,false,BENIGN,0,1,0,0,1838,5,99.7,24660.664
10,false,BENIGN,0,1,0,0,2528,6,99.8,24757.511
11,false,BENIGN,0,1,0,0,2030,3,99.9,13290.560
12,false,BENIGN,0,1,0,0,1292,1,99.9,3891.686
13,false,BENIGN,0,1,0,0,3368,7,99.8,32748.932
14,true,Brute-Force,1,0,0,0,3404,7,99.8,29531.995
15,false,BENIGN,0,1,0,0,2018,2,99.9,7707.713
16,false,BENIGN,0,1,0,0,1670,1,99.9,4943.011
17,false,BENIGN,0,1,0,0,1940,2,99.9,11885.270
18,false,BENIGN,0,1,0,0,6650,10,99.8,46196.780
19,false,BENIGN,0,1,0,0,3164,7,99.8,31612.933
20,false,BENIGN,0,1,0,0,2432,4,99.8,16111.993
21,false,BENIGN,0,1,0,0,2042,4,99.8,14811.489
22,false,BENIGN,0,1,0,0,1880,2,99.9,7175.425
23,false,BENIGN,0,1,0,0,2030,3,99.9,11321.531
24,false,BENIGN,0,1,0,0,2504,6,99.8,21863.556
25,true,FTP-Patator,1,0,0,0,230,1,99.6,4577.243
26,true,FTP-Patator,1,0,0,0,188,2,98.9,7725.863
27,true,XSS,1,0,0,0,3326,8,99.8,32377.524
28,true,XSS,1,0,0,0,3326,8,99.8,32946.925
29,true,Brute-Force,1,0,0,0,3404,5,99.9,20906.199
30,false,BENIGN,0,1,0,0,1652,4,99.8,19480.688
31,true,FTP-Patator,1,0,0,0,23,1,95.7,3312.695
32,true,FTP-Patator,1,0,0,0,146,2,98.6,8247.637
33,false,BENIGN,0,1,0,0,2114,8,99.6,33762.475
34,true,XSS,1,0,0,0,3326,9,99.7,41078.786
35,true,XSS,1,0,0,0,3326,8,99.8,38086.803
36,true,XSS,1,0,0,0,3326,9,99.7,39894.282
37,true,FTP-Patator,1,0,0,0,218,1,99.5,4489.726
38,true,FTP-Patator,1,0,0,0,16,1,93.8,6227.794
39,false,BENIGN,0,1,0,0,2882,6,99.8,32598.425
40,true,FTP-Patator,1,0,0,0,236,2,99.2,13127.309
41,true,FTP-Patator,1,0,0,0,182,1,99.5,3567.564
42,false,BENIGN,0,1,0,0,2300,8,99.7,34435.517
43,true,FTP-Patator,1,0,0,0,236,2,99.2,8847.570
44,false,BENIGN,0,1,0,0,2486,5,99.8,19870.873
45,false,BENIGN,0,1,0,0,3062,5,99.8,23140.227
46,false,BENIGN,0,1,0,0,320,1,99.7,3153.089
47,false,BENIGN,0,1,0,0,3356,4,99.9,16644.511
48,true,Brute-Force,1,0,0,0,3404,7,99.8,29562.690
49,true,XSS,1,0,0,0,3326,8,99.8,34806.096
50,false,BENIGN,0,1,0,0,4490,8,99.8,35233.485
51,false,BENIGN,0,1,0,0,2738,7,99.7,30971.417
52,false,BENIGN,0,1,0,0,1886,1,99.9,6296.683
53,true,Brute-Force,1,0,0,0,3404,5,99.9,22216.270
54,false,BENIGN,0,1,0,0,2414,4,99.8,21909.790
55,false,BENIGN,0,1,0,0,2342,3,99.9,15705.758
56,true,XSS,1,0,0,0,3326,9,99.7,42823.040
