packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,false,BENIGN,0,1,0,0,5378,14,99.7,82653.286
1,true,Brute-Force,1,0,0,0,3404,5,99.9,23486.836
2,false,BENIGN,0,1,0,0,2030,3,99.9,14324.405
3,true,Brute-Force,1,0,0,0,3404,6,99.8,27632.078
4,false,BENIGN,0,1,0,0,1610,2,99.9,8970.691
5,true,Brute-Force,1,0,0,0,3404,7,99.8,28126.704
6,false,BENIGN,0,1,0,0,2006,6,99.7,28873.033
7,false,BENIGN,0,1,0,0,4550,14,99.7,74200.479
8,true,Brute-Force,1,0,0,0,3404,6,99.8,28523.002
9,false,BENIGN,0,1,0,0,4286,9,99.8,38932.003
10,false,BENIGN,0,1,0,0,1658,4,99.8,21570.333
11,false,Brute-Force,0,0,0,1,2006,0,100.0,77.087
12,false,BENIGN,0,1,0,0,4082,9,99.8,42638.488
13,true,Brute-Force,1,0,0,0,3404,6,99.8,27824.007
14,true,Brute-Force,1,0,0,0,3404,7,99.8,31372.181
15,true,Brute-Force,1,0,0,0,3404,5,99.9,29829.951
16,false,BENIGN,0,1,0,0,1700,3,99.8,12555.638
17,false,BENIGN,0,1,0,0,2120,6,99.7,28906.416
18,true,Brute-Force,1,0,0,0,3404,6,99.8,27162.465
19,true,Brute-Force,1,0,0,0,3404,6,99.8,27879.876
20,true,Brute-Force,1,0,0,0,3404,5,99.9,20848.138
21,true,Brute-Force,1,0,0,0,3404,9,99.7,41382.717
22,true,Brute-Force,1,0,0,0,3404,6,99.8,26849.018
23,false,BENIGN,0,1,0,0,4100,7,99.8,32875.601
24,false,BENIGN,0,1,0,0,1700,7,99.6,29461.075
25,true,Brute-Force,1,0,0,0,3404,9,99.7,38730.754
26,false,BENIGN,0,1,0,0,2582,7,99.7,32320.553
27,true,Brute-Force,1,0,0,0,3404,5,99.9,19333.333
28,false,BENIGN,0,1,0,0,1700,2,99.9,10662.219
29,false,BENIGN,0,1,0,0,2588,5,99.8,23104.287
30,true,Brute-Force,1,0,0,0,3404,6,99.8,28061.883
31,true,Brute-Force,1,0,0,0,3404,7,99.8,33840.927
32,false,BENIGN,0,1,0,0,22790,41,99.8,29698.133
33,false,BENIGN,0,1,0,0,2030,3,99.9,14432.600
34,false,BENIGN,0,1,0,0,1862,4,99.8,17565.850
35,true,Brute-Force,1,0,0,0,3404,5,99.9,23612.092
36,false,BENIGN,0,1,0,0,1880,2,99.9,8599.300
37,true,Brute-Force,1,0,0,0,3404,5,99.9,23429.213
38,false,BENIGN,0,1,0,0,17516,37,99.8,160555.754
39,true,Brute-Force,1,0,0,0,3404,6,99.8,27869.866
40,false,BENIGN,0,1,0,0,2030,4,99.8,20218.853
41,false,BENIGN,0,1,0,0,2018,3,99.9,14070.346
42,true,Brute-Force,1,0,0,0,3404,5,99.9,25287.679
43,false,BENIGN,0,1,0,0,1742,2,99.9,10281.595
44,false,BENIGN,0,1,0,0,2180,6,99.7,27389.240
45,false,Brute-Force,0,0,0,1,2222,1,100.0,3879.028
46,true,Brute-Force,1,0,0,0,3404,5,99.9,20960.996
47,false,BENIGN,0,1,0,0,1358,1,99.9,3856.823
48,true,Brute-Force,1,0,0,0,3404,6,99.8,27524.345
49,false,BENIGN,0,1,0,0,2432,4,99.8,19769.504
50,false,BENIGN,0,1,0,0,2528,5,99.8,21958.899
51,true,Brute-Force,1,0,0,0,3404,5,99.9,23328.544
52,true,Brute-Force,1,0,0,0,3404,5,99.9,22600.029
53,false,Brute-Force,0,0,0,1,1964,1,99.9,6214.658
54,false,BENIGN,0,1,0,0,1964,3,99.8,14563.428
55,false,BENIGN,0,1,0,0,1274,5,99.6,30624.053
56,true,Brute-Force,1,0,0,0,3404,6,99.8,27998.910
57,false,BENIGN,0,1,0,0,4394,5,99.9,24732.716
58,true,Brute-Force,1,0,0,0,3404,6,99.8,29469.808
59,true,Brute-Force,1,0,0,0,3404,7,99.8,35912.776
60,false,BENIGN,0,1,0,0,1598,2,99.9,8493.457
61,true,Brute-Force,1,0,0,0,3404,6,99.8,29680.981
62,true,Brute-Force,1,0,0,0,3404,6,99.8,29970.322
63,true,Brute-Force,1,0,0,0,3404,7,99.8,32484.183
64,true,Brute-Force,1,0,0,0,3404,6,99.8,26503.587
65,false,BENIGN,0,1,0,0,2474,5,99.8,21993.523
