packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,false,BENIGN,0,1,0,0,5378,14,99.7,62438.022
1,true,Brute-Force,1,0,0,0,3404,5,99.9,17981.079
2,false,BENIGN,0,1,0,0,2030,3,99.9,12658.322
3,true,Brute-Force,1,0,0,0,3404,6,99.8,30456.104
4,false,BENIGN,0,1,0,0,1610,2,99.9,13009.944
5,true,Brute-Force,1,0,0,0,3404,7,99.8,27302.011
6,false,BENIGN,0,1,0,0,2006,6,99.7,24842.638
7,false,BENIGN,0,1,0,0,4550,14,99.7,58877.110
8,true,Brute-Force,1,0,0,0,3404,6,99.8,23560.394
9,false,BENIGN,0,1,0,0,4286,9,99.8,35052.185
10,false,BENIGN,0,1,0,0,1658,4,99.8,17079.312
11,false,Brute-Force,0,0,0,1,2006,0,100.0,68.553
12,false,BENIGN,0,1,0,0,4082,9,99.8,61169.647
13,true,Brute-Force,1,0,0,0,3404,6,99.8,23144.690
14,true,Brute-Force,1,0,0,0,3404,7,99.8,26891.459
15,true,Brute-Force,1,0,0,0,3404,5,99.9,19605.419
16,false,BENIGN,0,1,0,0,1700,3,99.8,10948.369
17,false,BENIGN,0,1,0,0,2120,6,99.7,26351.714
18,true,Brute-Force,1,0,0,0,3404,6,99.8,28340.325
19,true,Brute-Force,1,0,0,0,3404,6,99.8,32755.203
20,true,Brute-Force,1,0,0,0,3404,5,99.9,21906.780
21,true,Brute-Force,1,0,0,0,3404,9,99.7,32848.511
22,true,Brute-Force,1,0,0,0,3404,6,99.8,22463.304
23,false,BENIGN,0,1,0,0,4100,7,99.8,29273.690
24,false,BENIGN,0,1,0,0,1700,7,99.6,24497.755
25,true,Brute-Force,1,0,0,0,3404,9,99.7,32434.891
26,false,BENIGN,0,1,0,0,2582,7,99.7,31619.114
27,true,Brute-Force,1,0,0,0,3404,5,99.9,23619.788
28,false,BENIGN,0,1,0,0,1700,2,99.9,9838.824
29,false,BENIGN,0,1,0,0,2588,5,99.8,18897.056
30,true,Brute-Force,1,0,0,0,3404,6,99.8,30466.946
31,true,Brute-Force,1,0,0,0,3404,7,99.8,31368.603
32,false,BENIGN,0,1,0,0,22790,41,99.8,38623.771
33,false,BENIGN,0,1,0,0,2030,3,99.9,13597.366
34,false,BENIGN,0,1,0,0,1862,4,99.8,16671.640
35,true,Brute-Force,1,0,0,0,3404,5,99.9,19538.847
36,false,BENIGN,0,1,0,0,1880,2,99.9,7408.591
37,true,Brute-Force,1,0,0,0,3404,5,99.9,19306.344
38,false,BENIGN,0,1,0,0,17516,37,99.8,207005.015
39,true,Brute-Force,1,0,0,0,3404,6,99.8,27563.393
40,false,BENIGN,0,1,0,0,2030,4,99.8,17870.284
41,false,BENIGN,0,1,0,0,2018,3,99.9,12151.155
42,true,Brute-Force,1,0,0,0,3404,5,99.9,23211.545
43,false,BENIGN,0,1,0,0,1742,2,99.9,8094.858
