packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,XSS,1,0,0,0,3326,8,99.8,45572.386
1,false,BENIGN,0,1,0,0,3134,2,99.9,20633.911
2,false,BENIGN,0,1,0,0,2576,5,99.8,24639.203
3,true,XSS,1,0,0,0,3326,9,99.7,44120.771
4,true,XSS,1,0,0,0,3326,8,99.8,38925.253
5,true,XSS,1,0,0,0,3326,9,99.7,45110.618
6,false,BENIGN,0,1,0,0,3056,4,99.9,20328.331
7,false,BENIGN,0,1,0,0,1958,5,99.7,22826.868
8,false,BENIGN,0,1,0,0,2432,4,99.8,20821.833
9,true,XSS,1,0,0,0,3326,9,99.7,46017.348
10,false,BENIGN,0,1,0,0,4034,4,99.9,18624.033
11,false,XSS,0,0,0,1,1976,2,99.9,7906.897
12,false,BENIGN,0,1,0,0,3854,3,99.9,14562.464
13,true,XSS,1,0,0,0,3326,8,99.8,38935.460
14,false,BENIGN,0,1,0,0,3554,7,99.8,35017.926
15,false,BENIGN,0,1,0,0,1520,1,99.9,4983.580
16,true,XSS,1,0,0,0,3326,8,99.8,39417.857
17,false,BENIGN,0,1,0,0,3398,6,99.8,29216.200
18,true,XSS,1,0,0,0,3326,9,99.7,43239.343
19,true,XSS,1,0,0,0,3326,9,99.7,43171.790
20,false,BENIGN,0,1,0,0,5954,14,99.8,66253.190
21,true,XSS,1,0,0,0,3326,8,99.8,36371.774
22,true,XSS,1,0,0,0,3326,9,99.7,58852.281
23,false,BENIGN,0,1,0,0,1610,2,99.9,9283.769
24,true,XSS,1,0,0,0,3326,8,99.8,40514.036
25,true,XSS,1,0,0,0,3326,8,99.8,39191.702
26,false,BENIGN,0,1,0,0,2030,2,99.9,8630.549
27,true,XSS,1,0,0,0,3326,8,99.8,39525.595
28,false,BENIGN,0,1,0,0,4034,5,99.9,22155.597
29,false,BENIGN,0,1,0,0,3884,9,99.8,38950.653
30,true,XSS,1,0,0,0,3326,8,99.8,44262.889
31,true,XSS,1,0,0,0,3326,9,99.7,45870.939
32,true,XSS,1,0,0,0,3326,8,99.8,39849.846
33,false,BENIGN,0,1,0,0,1172,2,99.8,10964.245
34,true,XSS,1,0,0,0,3326,9,99.7,61146.016
35,false,BENIGN,0,1,0,0,2528,5,99.8,24231.513
36,true,XSS,1,0,0,0,3326,8,99.8,39449.852
37,false,BENIGN,0,1,0,0,2030,4,99.8,19315.253
38,false,XSS,0,0,0,1,2000,0,100.0,91.322
39,false,BENIGN,0,1,0,0,2030,3,99.9,14757.554
40,false,BENIGN,0,1,0,0,2030,2,99.9,8065.258
41,false,BENIGN,0,1,0,0,1964,5,99.7,23100.523
42,true,XSS,1,0,0,0,3326,8,99.8,38317.747
43,true,XSS,1,0,0,0,3326,9,99.7,44278.470
44,true,XSS,1,0,0,0,3326,8,99.8,41771.917
45,false,BENIGN,0,1,0,0,5852,7,99.9,36921.725
46,true,XSS,1,0,0,0,3326,9,99.7,45731.453
47,false,BENIGN,0,1,0,0,3278,4,99.9,24858.884
48,true,XSS,1,0,0,0,3326,8,99.8,38995.313
49,false,BENIGN,0,1,0,0,2546,5,99.8,22900.214
50,false,BENIGN,0,1,0,0,2516,6,99.8,25564.291
51,true,XSS,1,0,0,0,3326,9,99.7,44445.085
52,true,XSS,1,0,0,0,3326,8,99.8,42025.698
53,false,BENIGN,0,1,0,0,1706,2,99.9,12066.507
54,true,XSS,1,0,0,0,3326,9,99.7,44820.445
55,true,XSS,1,0,0,0,3326,8,99.8,39138.334
56,true,XSS,1,0,0,0,3326,8,99.8,38935.761
57,false,BENIGN,0,1,0,0,2036,7,99.7,30337.861
58,true,XSS,1,0,0,0,3326,11,99.7,52960.952
59,true,XSS,1,0,0,0,3326,9,99.7,43210.878
60,true,XSS,1,0,0,0,3326,8,99.8,37887.181
61,false,BENIGN,0,1,0,0,2018,2,99.9,8166.321
62,false,BENIGN,0,1,0,0,2564,4,99.8,19067.188
63,false,BENIGN,0,1,0,0,2306,6,99.7,30398.064
64,true,XSS,1,0,0,0,3326,8,99.8,38145.379
65,true,XSS,1,0,0,0,3326,8,99.8,38814.152
66,false,BENIGN,0,1,0,0,2660,4,99.8,18938.543
67,false,BENIGN,0,1,0,0,5330,15,99.7,74293.242
68,false,XSS,0,0,0,1,2294,2,99.9,8887.147
69,true,XSS,1,0,0,0,3326,8,99.8,54337.203
70,true,XSS,1,0,0,0,3326,8,99.8,56663.240
71,false,BENIGN,0,1,0,0,17516,37,99.8,167110.686
72,true,XSS,1,0,0,0,3326,8,99.8,36825.232
73,true,XSS,1,0,0,0,3326,8,99.8,37246.572
74,true,XSS,1,0,0,0,3326,8,99.8,37236.073
75,true,XSS,1,0,0,0,3326,8,99.8,36799.419
76,false,BENIGN,0,1,0,0,1700,4,99.8,17301.242
77,true,XSS,1,0,0,0,3326,9,99.7,42947.814
78,false,BENIGN,0,1,0,0,2006,6,99.7,30255.960
79,true,XSS,1,0,0,0,3326,9,99.7,43463.443
80,false,BENIGN,0,1,0,0,2030,3,99.9,14171.587
81,false,BENIGN,0,1,0,0,4394,5,99.9,23925.265
82,false,BENIGN,0,1,0,0,4286,9,99.8,38850.945
83,false,BENIGN,0,1,0,0,1676,4,99.8,23008.146
84,false,BENIGN,0,1,0,0,1862,4,99.8,17682.350
85,true,XSS,1,0,0,0,3326,8,99.8,37157.763
86,true,XSS,1,0,0,0,3326,10,99.7,53921.759
87,false,BENIGN,0,1,0,0,3842,9,99.8,37319.066
88,false,BENIGN,0,1,0,0,16388,36,99.8,192971.693
89,true,XSS,1,0,0,0,3326,9,99.7,47040.630
90,true,XSS,1,0,0,0,3326,8,99.8,39912.675
91,false,BENIGN,0,1,0,0,2030,3,99.9,11652.092
92,true,XSS,1,0,0,0,3326,9,99.7,45587.058
93,true,XSS,1,0,0,0,3326,8,99.8,38888.918
94,false,BENIGN,0,1,0,0,2132,6,99.7,29991.649
95,true,XSS,1,0,0,0,3326,8,99.8,39213.759
96,false,BENIGN,0,1,0,0,2030,3,99.9,16398.151
97,true,XSS,1,0,0,0,3326,9,99.7,45105.089
98,false,BENIGN,0,1,0,0,1568,3,99.8,16176.047
99,true,XSS,1,0,0,0,3326,9,99.7,45696.131
100,false,BENIGN,0,1,0,0,17384,33,99.8,165796.437
101,true,XSS,1,0,0,0,3284,9,99.7,55309.455
102,false,BENIGN,0,1,0,0,2024,2,99.9,9505.382
103,true,XSS,1,0,0,0,3326,11,99.7,53609.023
104,false,BENIGN,0,1,0,0,2018,2,99.9,7481.139
105,false,BENIGN,0,1,0,0,2528,6,99.8,26617.069
106,true,XSS,1,0,0,0,3326,8,99.8,37594.354
107,false,BENIGN,0,1,0,0,3758,9,99.8,37271.319
108,false,BENIGN,0,1,0,0,17456,41,99.8,195419.228
109,false,BENIGN,0,1,0,0,2072,5,99.8,24478.199
110,false,BENIGN,0,1,0,0,2534,5,99.8,20480.421
111,false,BENIGN,0,1,0,0,1982,2,99.9,9694.417
112,false,BENIGN,0,1,0,0,2390,6,99.7,29607.063
113,false,BENIGN,0,1,0,0,2588,5,99.8,19127.341
114,false,BENIGN,0,1,0,0,2114,3,99.9,15782.049
115,true,XSS,1,0,0,0,3326,8,99.8,37483.873
116,false,BENIGN,0,1,0,0,1832,5,99.7,23610.178
117,true,XSS,1,0,0,0,3326,9,99.7,40673.499
118,true,XSS,1,0,0,0,3326,9,99.7,43445.669
