packet_id,alert,label,tp,tn,fp,fn,windows,candidates,pruning_pct,duration_ms
0,true,Brute-Force,1,0,0,0,3404,6,99.8,30829.077
1,true,Brute-Force,1,0,0,0,3404,7,99.8,33655.447
2,false,BENIGN,0,1,0,0,2300,8,99.7,51669.664
3,true,FTP-Patator,1,0,0,0,182,1,99.5,4067.464
4,false,BENIGN,0,1,0,0,3560,6,99.8,31817.980
5,false,BENIGN,0,1,0,0,2030,3,99.9,14792.396
6,false,BENIGN,0,1,0,0,2318,3,99.9,14026.974
7,true,FTP-Patator,1,0,0,0,182,1,99.5,4087.505
8,true,Brute-Force,1,0,0,0,3404,5,99.9,25003.615
9,true,FTP-Patator,1,0,0,0,182,1,99.5,4373.914
10,false,BENIGN,0,1,0,0,2030,3,99.9,15253.529
11,true,FTP-Patator,1,0,0,0,224,1,99.6,5053.959
12,false,BENIGN,0,1,0,0,2576,5,99.8,27240.861
13,true,FTP-Patator,1,0,0,0,182,2,98.9,8279.203
14,false,BENIGN,0,1,0,0,2498,6,99.8,28290.714
15,true,Brute-Force,1,0,0,0,3404,6,99.8,31725.514
16,false,BENIGN,0,1,0,0,1880,2,99.9,9190.833
17,false,BENIGN,0,1,0,0,2114,3,99.9,17090.856
18,true,Brute-Force,1,0,0,0,3404,8,99.8,38542.920
19,false,BENIGN,0,1,0,0,9332,13,99.9,74752.531
20,true,Brute-Force,1,0,0,0,3404,6,99.8,31511.533
21,false,BENIGN,0,1,0,0,2588,5,99.8,22180.056
22,true,FTP-Patator,1,0,0,0,206,2,99.0,9834.275
23,true,XSS,1,0,0,0,3326,10,99.7,60465.626
24,true,XSS,1,0,0,0,3326,9,99.7,45531.782
25,false,BENIGN,0,1,0,0,2030,3,99.9,12921.946
26,true,Brute-Force,1,0,0,0,3404,5,99.9,25782.083
27,true,FTP-Patator,1,0,0,0,230,2,99.1,8473.560
28,true,FTP-Patator,1,0,0,0,230,2,99.1,10004.360
29,false,BENIGN,0,1,0,0,1886,4,99.8,23237.852
30,false,BENIGN,0,1,0,0,1196,4,99.7,23952.265
31,false,BENIGN,0,1,0,0,5666,2,100.0,7339.373
